80
4	1247.8027	4719.505	169.50000	0.0	0.0	90.0	0.9000001
23	1507.6523	4530.537	229.50000	0.0	0.0	-90.0	1.6199994
17	1510.3447	4429.107	169.50000	0.0	0.0	0.0	1.0000000
4	1250.1123	4323.706	169.50000	0.0	0.0	90.0	0.9000001
4	879.6270	5420.119	169.50000	0.0	0.0	180.0	0.9000001
4	777.1177	5510.785	169.50000	0.0	0.0	90.0	0.9000001
4	903.6255	6156.569	169.50000	0.0	0.0	0.0	0.9000001
4	786.7769	6061.299	169.50000	0.0	0.0	90.0	0.9000001
1	799.1714	5813.604	169.50000	0.0	0.0	90.0	0.9900000
4	1246.9395	5111.277	169.50000	0.0	0.0	90.0	0.9000001
22	1322.8916	5364.220	169.50000	0.0	0.0	90.0	1.7399993
22	1334.5957	4800.294	169.50000	0.0	0.0	90.0	1.7399993
22	1140.1768	5526.053	169.50000	0.0	0.0	180.0	1.7399993
31	1291.1364	5540.510	169.49997	0.0	0.0	0.0	1.0000000
57	1292.3043	5538.370	329.50000	0.0	0.0	0.0	0.7200003
5	1212.1055	5396.596	169.50000	0.0	0.0	-180.0	0.9000001
5	1225.3857	6190.881	169.50000	0.0	0.0	-270.0	0.9000001
35	1046.9263	5952.878	309.50003	0.0	0.0	90.0	1.0000000
22	1346.6006	6217.771	169.50000	0.0	0.0	90.0	1.7399993
22	1149.8135	6064.790	169.50000	0.0	0.0	0.0	1.7399993
31	1337.9121	6060.151	169.50000	0.0	0.0	0.0	1.0000000
57	1339.2045	6059.965	329.50000	0.0	0.0	0.0	0.7200003
40	1274.3604	6851.811	169.50000	0.0	0.0	60.0	1.0000000
4	1314.0088	6930.148	169.50000	0.0	0.0	0.0	0.9000001
4	1246.6328	6490.673	169.50000	0.0	0.0	90.0	0.9000001
4	1246.5273	6878.237	169.50000	0.0	0.0	90.0	0.9000001
2	1360.7676	6847.673	169.50000	0.0	0.0	0.0	0.8200002
22	1348.1475	6525.657	169.50000	0.0	0.0	90.0	1.7399993
0	-931.3452	6569.486	-547.76263	0.0	0.0	0.0	1.0000000
23	1691.2266	4141.531	169.50000	0.0	0.0	-90.0	1.2599998
16	2199.9160	4078.048	169.50000	0.0	0.0	0.0	1.6999993
36	1930.3984	4146.232	169.50000	0.0	0.0	0.0	1.1599998
17	2483.1582	4050.055	169.50000	0.0	0.0	90.0	1.0000000
17	1687.7471	4546.264	169.50000	0.0	0.0	90.0	1.0000000
33	1868.2656	4586.987	254.50000	0.0	0.0	-4.0	0.9400001
33	1762.2822	4584.002	169.50000	0.0	0.0	90.0	0.9400001
17	2276.0625	4288.290	169.50000	0.0	0.0	90.0	1.0000000
17	2398.1855	4446.575	169.50000	0.0	0.0	0.0	1.0000000
33	1758.7500	4484.191	169.50000	0.0	0.0	90.0	0.8600001
17	2515.9287	4571.816	169.50000	0.0	0.0	90.0	1.0000000
17	2277.9404	4570.513	169.50000	0.0	0.0	90.0	1.0000000
28	1813.7188	4672.824	169.50000	0.0	0.0	90.0	1.6799994
34	2596.8252	4629.421	169.50000	0.0	0.0	-70.0	0.9400001
28	2326.4902	4690.487	169.50000	0.0	0.0	270.0	1.5199995
28	2493.6348	4691.980	169.50000	0.0	0.0	270.0	1.5199995
33	1762.2822	4584.002	259.50000	0.0	0.0	187.0	0.9400001
33	1867.1670	4590.813	169.50000	0.0	0.0	87.0	0.9100001
33	1775.1514	4377.979	169.50000	0.0	0.0	170.0	0.8600001
34	1873.8135	4477.951	169.50000	0.0	0.0	-70.0	0.9400001
26	2564.6787	4295.952	169.50000	0.0	0.0	-90.0	1.1199999
41	3180.9639	3928.381	1.50000	0.0	0.0	0.0	1.3599997
41	3181.0928	3476.095	1.50000	0.0	0.0	0.0	1.3599997
17	3073.4307	3986.914	169.50000	0.0	0.0	90.0	1.0000000
17	3071.8301	3692.077	169.50000	0.0	0.0	90.0	1.0000000
17	3075.7334	3403.375	169.50000	0.0	0.0	90.0	1.0000000
17	2692.4580	4060.164	169.50000	0.0	0.0	90.0	1.0000000
41	3180.2998	4369.788	1.50000	0.0	0.0	0.0	1.3599997
17	2795.9316	4571.142	169.50000	0.0	0.0	90.0	1.0000000
17	2922.5078	4687.296	169.50000	0.0	0.0	0.0	1.0000000
17	3072.6533	4560.616	169.50000	0.0	0.0	90.0	1.0000000
17	3071.2539	4276.097	169.50000	0.0	0.0	90.0	1.0000000
34	2846.0400	4660.881	169.50000	0.0	0.0	0.0	0.9400001
34	2954.6982	4656.155	169.50000	0.0	0.0	30.0	0.9400001
34	2908.2324	4559.706	169.50000	0.0	0.0	-70.0	0.9400001
34	2869.1299	4667.744	314.50000	90.0	0.0	80.0	0.8600001
17	2638.8730	4442.717	169.50000	0.0	0.0	0.0	1.0000000
28	2788.6504	4689.979	169.50000	0.0	0.0	270.0	1.5199995
34	2691.3652	4629.686	169.50000	0.0	0.0	-20.0	0.8600001
34	2651.9902	4544.012	169.50000	0.0	0.0	30.0	0.8600001
28	2615.9707	4692.564	169.50000	0.0	0.0	270.0	1.5199995
16	2658.6758	4284.217	169.50000	0.0	0.0	90.0	1.5799994
46	3179.8975	4631.595	194.50000	0.0	0.0	-180.0	1.7399993
46	3180.1426	4444.174	194.50000	0.0	0.0	-180.0	1.7399993
46	3180.0234	4256.381	194.50000	0.0	0.0	-180.0	1.7399993
17	3067.7822	4834.871	169.50000	0.0	0.0	90.0	1.0000000
22	3126.8447	4825.780	169.50000	0.0	0.0	90.0	1.4799995
41	3183.5186	5275.163	1.50000	0.0	0.0	0.0	1.3599997
41	3182.9512	4823.298	1.50000	0.0	0.0	0.0	1.3599997
17	3070.9014	5130.278	169.50000	0.0	0.0	90.0	1.0000000
22	3129.4697	5118.170	169.50000	0.0	0.0	90.0	1.4799995
13	3000.9434	5436.386	169.50000	0.0	0.0	90.0	0.8800001
17	2949.4297	5308.036	169.50000	0.0	0.0	0.0	1.0000000
17	2816.6689	5440.526	169.50000	0.0	0.0	90.0	1.0000000
27	2819.6787	5598.276	169.50000	0.0	0.0	0.0	1.5799994
27	3183.1826	5538.310	-23.50000	0.0	0.0	0.0	1.7999992
40	2742.4780	5602.746	169.49994	0.0	0.0	-90.0	2.1799989
35	2894.7998	5600.266	319.50000	0.0	0.0	90.0	1.0000000
46	3183.2188	5402.200	194.50000	0.0	0.0	-180.0	1.7399993
46	3182.1523	5204.516	194.50000	0.0	0.0	-180.0	1.7399993
46	3182.0225	5005.977	194.50000	0.0	0.0	-180.0	1.7399993
46	3180.7305	4813.061	194.50000	0.0	0.0	-180.0	1.7399993
17	2825.9248	6151.155	169.50000	0.0	0.0	90.0	1.0000000
41	3170.6426	6273.654	1.50000	0.0	0.0	0.0	1.3599997
17	2942.3789	6319.400	169.50000	0.0	0.0	0.0	1.0000000
14	3001.8418	6101.555	169.50000	0.0	0.0	90.0	0.8800001
27	2827.2285	6028.454	169.50000	0.0	0.0	0.0	1.5799994
27	3158.5361	6037.453	-23.50000	0.0	0.0	0.0	1.7999992
40	2718.7002	6027.055	169.50002	0.0	0.0	-90.0	2.1799989
